symbol	gene_number	ensembl_gene	ensembl_trans	chebl_id	uniprot_gname	entrez_id	wikigene
USP34	9736.1	ENSG00000115464				9736.0	9736.0
USP35	57558.1	ENSG00000118369				57558.0	57558.0
USP45	85015.1	ENSG00000123552			Q70EL2	85015.0	85015.0
STAMBP	10617.1	ENSG00000124356			O95630	10617.0	10617.0
USP22	23326.1	ENSG00000124422			Q9UPT9	23326.0	23326.0
USP9X	8239.1	ENSG00000124486			Q93008	8239.0	8239.0
USP6	9098.1	ENSG00000129204			P35125	9098.0	9098.0
USP29	57663.1	ENSG00000131864				57663.0	57663.0
USP26	83844.1	ENSG00000134588			Q9BXU7	83844.0	83844.0
USP30	84749.1	ENSG00000135093				84749.0	84749.0
PAN2	9924.1	ENSG00000135473			Q504Q3	9924.0	9924.0
USP15	9958.1	ENSG00000135655			Q9Y4E8	9958.0	9958.0
USP37	57695.1	ENSG00000135913			Q86T82	57695.0	57695.0
USP44	84101.1	ENSG00000136014			Q9H0E7	84101.0	84101.0
USP20	10868.1	ENSG00000136878			Q9Y2K6	10868.0	10868.0
STAMBPL1	57559.1	ENSG00000138134			Q96FJ0	57559.0	57559.0
USP8	9101.1	ENSG00000138592				9101.0	9101.0
USP3	9960.1	ENSG00000140455				9960.0	9960.0
USP21	27005.1	ENSG00000143258				27005.0	27005.0
USP12	219333.1	ENSG00000152484			O75317	219333.0	219333.0
USP43	124739.1	ENSG00000154914			Q70EL4	124739.0	124739.0
USP25	29761.1	ENSG00000155313			Q9UHP3	29761.0	29761.0
USP16	10600.1	ENSG00000156256			Q9Y5T5	10600.0	10600.0
USP41	373856.1	ENSG00000161133				373856.0	
USP24	23358.1	ENSG00000162402			Q9UPU5	23358.0	23358.0
USP1	7398.1	ENSG00000162607			Q8BJQ2	7398.0	7398.0
USP49	25862.1	ENSG00000164663			Q70CQ1	25862.0	25862.0
USP38	84640.1	ENSG00000170185			Q8NB14	84640.0	84640.0
USP47	55031.1	ENSG00000170242			Q96K76	55031.0	55031.0
USP32	84669.1	ENSG00000170832			Q8NFA0	84669.0	84669.0
USP19	10869.1	ENSG00000172046				10869.0	10869.0
USP18	11274.1	ENSG00000184979			Q9UMW8	11274.0	11274.0
USP7	7874.1	ENSG00000187555			Q93009	7874.0	7874.0
USP17L2	377630.1	ENSG00000223443			Q6R6M4	377630.0	377630.0
USP17L5	728386.1	ENSG00000227140			A8MUK1	728386.0	728386.0
USP17L30	728419.1	ENSG00000228856			Q0WX57	728419.0	728419.0
USP51	158880.1	ENSG00000247746			Q70EK9	158880.0	158880.0
USP17L22	100287513.1	ENSG00000248933			D6RA61	100287513.0	100287513.0
USP17L9P	391627.1	ENSG00000251694				391627.0	
HECW1	23072.1	ENSG00000002746			Q76N89	23072.0	23072.0
MYCBP2	23077.1	ENSG00000005810			O75592	23077.0	23077.0
MYLIP	29116.1	ENSG00000007944			Q8WY64	29116.0	29116.0
UBE3C	9690.1	ENSG00000009335			Q15386	9690.0	9690.0
RNF216	54476.1	ENSG00000011275			Q9NWF9	54476.0	54476.0
UBR7	55148.1	ENSG00000012963			Q8N806	55148.0	55148.0
RNF14	9604.1	ENSG00000013561			Q9JI90	9604.0	9604.0
UBR2	23304.1	ENSG00000024048			Q8IWV8	23304.0	23304.0
UBA6	55236.1	ENSG00000033178			A0AVT1	55236.0	55236.0
UHRF1	29128.1	ENSG00000276043			Q96T88	29128.0	29128.0
RNF19A	25897.1	ENSG00000034677			Q9NV58	25897.0	25897.0
NEDD4L	23327.1	ENSG00000049759			Q96PU5	23327.0	23327.0
NEDD4	4734.1	ENSG00000069869				4734.0	4734.0
RNF126	55658.1	ENSG00000070423				55658.0	55658.0
RAD18	56852.1	ENSG00000070950			Q9QXK2	56852.0	56852.0
HLTF	6596.1	ENSG00000071794				6596.0	6596.0
UBE2D1	7321.1	ENSG00000072401			P51668	7321.0	7321.0
CHFR	55743.1	ENSG00000072609			Q96EP1	55743.0	55743.0
MKRN2	23609.1	ENSG00000075975			Q9H000	23609.0	23609.0
UBE2T	29089.1	ENSG00000077152			Q9NPD8	29089.0	29089.0
UBE2A	7319.1	ENSG00000077721			P49459	7319.0	7319.0
UBE2K	3093.1	ENSG00000078140			P61086	3093.0	3093.0
ITCH	83737.1	ENSG00000078747			Q96J02	83737.0	83737.0
UBE2D4	51619.1	ENSG00000078967				51619.0	51619.0
CNOT4	4850.1	ENSG00000080802			O95628	4850.0	4850.0
RNF13	11342.1	ENSG00000082996			O43567	11342.0	11342.0
HACE1	57531.1	ENSG00000085382			Q8IYU2	57531.0	57531.0
HUWE1	10075.1	ENSG00000086758				10075.0	10075.0
BRAP	8315.1	ENSG00000089234			Q7Z569	8315.0	8315.0
MUL1	79594.1	ENSG00000090432			Q969V5	79594.0	79594.0
RNF31	55072.1	ENSG00000092098			Q9DB76	55072.0	55072.0
HECTD1	25831.1	ENSG00000092148				25831.0	25831.0
37316	51257.1	ENSG00000099785			Q9P0N8	51257.0	51257.0
CDC34	997.1	ENSG00000099804			P49427	997.0	997.0
CCNB1IP1	57820.1	ENSG00000100814			Q9NPC3	57820.0	57820.0
RNF125	54941.1	ENSG00000101695			Q96EQ8	54941.0	54941.0
MIB1	57534.1	ENSG00000101752			Q86YT6	57534.0	57534.0
MID1	4281.1	ENSG00000101871			O15344	4281.0	4281.0
UBE2NL	389898.1	ENSG00000282795				389898.0	389898.0
MGRN1	23295.1	ENSG00000102858				23295.0	23295.0
STUB1	10273.1	ENSG00000103266			Q9UNE7	10273.0	10273.0
UBE2I	7329.1	ENSG00000103275			P63279	7329.0	7329.0
RNF40	9810.1	ENSG00000103549			Q3U319	9810.0	9810.0
HERC1	8925.1	ENSG00000103657			Q15751	8925.0	8925.0
UBE2W	55284.1	ENSG00000104343				55284.0	55284.0
UBR5	51366.1	ENSG00000104517			O95071	51366.0	51366.0
CBLL1	79872.1	ENSG00000105879			Q75N03	79872.0	79872.0
NRF1	4899.1	ENSG00000106459			Q9WU00	4899.0	4899.0
UBE2R2	54926.1	ENSG00000107341			Q712K3	54926.0	54926.0
NEURL1	9148.1	ENSG00000107954			O76050	9148.0	9148.0
UBE2S	27338.1	ENSG00000108106			Q16763	27338.0	27338.0
RNF167	26001.1	ENSG00000108523			Q9H6Y7	26001.0	26001.0
SMURF2	64750.1	ENSG00000108854				64750.0	64750.0
UBE2D3	7323.1	ENSG00000109332			P61077	7323.0	7323.0
PRPF19	27339.1	ENSG00000110107			Q9UMS4	27339.0	27339.0
UBE4A	9354.1	ENSG00000110344			Q14139	9354.0	9354.0
CBL	867.1	ENSG00000110395			P22681	867.0	867.0
RNF8	9025.1	ENSG00000112130			O76064	9025.0	9025.0
RNF130	55819.1	ENSG00000113269				55819.0	55819.0
UBE3A	7337.1	ENSG00000114062			Q05086	7337.0	7337.0
CBLB	868.1	ENSG00000114423				868.0	868.0
FANCL	55120.1	ENSG00000115392			Q9CR14	55120.0	55120.0
BIRC6	57448.1	ENSG00000115760			Q9NR09	57448.0	57448.0
RNF19B	127544.1	ENSG00000116514			Q6ZMZ0	127544.0	127544.0
RNF146	81847.1	ENSG00000118518			Q9NTX7	81847.0	81847.0
UBE2B	7320.1	ENSG00000119048			P63146	7320.0	7320.0
TRIM32	22954.1	ENSG00000119401			Q13049	22954.0	22954.0
RNF2	6045.1	ENSG00000121481			Q99496	6045.0	6045.0
RNF115	27246.1	ENSG00000265491			Q9Y4L5	27246.0	27246.0
RBBP6	5930.1	ENSG00000122257				5930.0	5930.0
WWP1	11059.1	ENSG00000123124			Q9H0M0	11059.0	11059.0
HECTD3	79654.1	ENSG00000126107			Q5T447	79654.0	79654.0
UBA2	10054.1	ENSG00000126261				10054.0	10054.0
UBR4	23352.1	ENSG00000127481			Q5T4S7	23352.0	23352.0
HERC2	8924.1	ENSG00000128731			O95714	8924.0	8924.0
UBE2M	9040.1	ENSG00000130725			P61081	9040.0	9040.0
UBE4B	10277.1	ENSG00000130939			O95155	10277.0	10277.0
UBA1	7317.1	ENSG00000130985			P22314	7317.0	7317.0
UBE2D2	7322.1	ENSG00000131508			P62837	7322.0	7322.0
TRAF7	84231.1	ENSG00000131653				84231.0	84231.0
TRIM5	85363.1	ENSG00000132256			Q9C035	85363.0	85363.0
UBE2G1	7326.1	ENSG00000132388			P62253	7326.0	7326.0
RNF128	79589.1	ENSG00000133135				79589.0	79589.0
MKRN1	23608.1	ENSG00000133606			Q9UHC7	23608.0	23608.0
RNF138	51444.1	ENSG00000134758			Q8WVD3	51444.0	51444.0
MDM2	4193.1	ENSG00000135679			Q00987	4193.0	4193.0
39142	64844.1	ENSG00000136536			Q9H992	64844.0	64844.0
RNF144B	255488.1	ENSG00000137393			Q7Z419	255488.0	255488.0
BARD1	580.1	ENSG00000138376			Q99728	580.0	580.0
HECW2	57520.1	ENSG00000138411			Q9P2P5	57520.0	57520.0
HERC3	8916.1	ENSG00000138641			Q15034	8916.0	101929134.0
RNF185	91445.1	ENSG00000138942			Q96GF1	91445.0	91445.0
39873	92979.1	ENSG00000139266			Q86YJ5	92979.0	92979.0
UBE2Q2	92912.1	ENSG00000140367			Q8WVN8	92912.0	92912.0
SAE1	10055.1	ENSG00000142230			Q9R1T2	10055.0	10055.0
CBLC	23624.1	ENSG00000142273			Q9ULV8	23624.0	23624.0
RFWD2	64326.1	ENSG00000143207				64326.0	64326.0
UBR3	130507.1	ENSG00000144357			Q6ZT12	130507.0	130507.0
38047	57574.1	ENSG00000144583			Q9P2E8	57574.0	57574.0
UBA3	9039.1	ENSG00000144744			Q8C878	9039.0	9039.0
36951	55016.1	ENSG00000145416			Q8TCQ1	55016.0	55016.0
38777	10299.1	ENSG00000145495			O60337	10299.0	10299.0
RNF217	154214.1	ENSG00000146373			Q8TC41	154214.0	154214.0
SHPRH	257218.1	ENSG00000146414				257218.0	257218.0
UHRF2	115426.1	ENSG00000147854			Q96PU4	115426.0	115426.0
LRSAM1	90678.1	ENSG00000148356			Q6UWE0	90678.0	90678.0
HERC4	26091.1	ENSG00000148634			Q5GLZ8	26091.0	26091.0
UBE3B	89910.1	ENSG00000151148			Q7Z3V4	89910.0	89910.0
RNF144A	9781.1	ENSG00000151692			P50876	9781.0	9781.0
TRIP12	9320.1	ENSG00000153827			Q14669	9320.0	9320.0
TRIM11	81559.1	ENSG00000154370				81559.0	81559.0
SH3RF1	57630.1	ENSG00000154447			Q7Z6J0	57630.0	57630.0
RNF20	56254.1	ENSG00000155827			Q5VTR2	56254.0	56254.0
SH3RF2	153769.1	ENSG00000156463			Q8TEC5	153769.0	153769.0
UBE2L6	9246.1	ENSG00000156587			O14933	9246.0	9246.0
TRIM63	84676.1	ENSG00000158022			Q969Q1	84676.0	84676.0
UBE2Z	65264.1	ENSG00000159202			Q9H832	65264.0	65264.0
UBR1	197131.1	ENSG00000159459			Q8IWV7	197131.0	197131.0
AMFR	267.1	ENSG00000159461			Q9UKV5	267.0	267.0
UBE2J2	118424.1	ENSG00000160087				118424.0	118424.0
UBE2Q1	55585.1	ENSG00000160714			Q7Z7E8	55585.0	55585.0
SYVN1	84447.1	ENSG00000162298			Q86TM6	84447.0	84447.0
ZSWIM2	151112.1	ENSG00000163012			Q8NEG5	151112.0	151112.0
RNF149	284996.1	ENSG00000163162				284996.0	284996.0
RNF25	64320.1	ENSG00000163481			Q96BH1	64320.0	64320.0
RCHY1	25898.1	ENSG00000163743			Q96PM5	25898.0	25898.0
RNF123	63891.1	ENSG00000164068			Q5XPI4	63891.0	63891.0
RNF180	285671.1	ENSG00000164197			Q86T96	285671.0	285671.0
HECTD2	143279.1	ENSG00000165338				143279.0	143279.0
39508	220972.1	ENSG00000165406			Q5T0T0	220972.0	220972.0
RAG1	5896.1	ENSG00000166349			P15918	5896.0	5896.0
RNF187	149603.1	ENSG00000168159			Q5TA31	149603.0	149603.0
RFWD3	55159.1	ENSG00000168411			Q6PCD5	55159.0	55159.0
UBE2E3	10477.1	ENSG00000170035			P52483	10477.0	10477.0
UBE2E1	7324.1	ENSG00000170142			P51965	7324.0	7324.0
RNF139	11236.1	ENSG00000170881			Q8WU17	11236.0	11236.0
SH3RF3	344558.1	ENSG00000172985			Q8TEJ3	344558.0	344558.0
40238	162333.1	ENSG00000173838				162333.0	162333.0
37681	115123.1	ENSG00000173926			Q86UD3	115123.0	115123.0
UBE2C	11065.1	ENSG00000175063			O00762	11065.0	11065.0
ZNF645	158506.1	ENSG00000175809			Q8N7E2	158506.0	158506.0
UBE2O	63893.1	ENSG00000175931			Q9C0C9	63893.0	63893.0
RNF152	220441.1	ENSG00000176641			Q8N8N0	220441.0	220441.0
UBE2U	148581.1	ENSG00000177414				148581.0	148581.0
UBE2N	7334.1	ENSG00000177889			P61088	7334.0	7334.0
MKRN3	7681.1	ENSG00000179455				7681.0	7681.0
ZNRF2	223082.1	ENSG00000180233			Q8NHG8	223082.0	223082.0
RNF182	221687.1	ENSG00000180537				221687.0	221687.0
PJA1	64219.1	ENSG00000181191				64219.0	64219.0
SIAH2	6478.1	ENSG00000181788			O43255	6478.0	6478.0
RNF41	10193.1	ENSG00000181852			Q9H4P4	10193.0	10193.0
UBA7	7318.1	ENSG00000182179			P41226	7318.0	7318.0
UBE2E2	7325.1	ENSG00000182247			Q96LR5	7325.0	7325.0
TTC3	7267.1	ENSG00000182670			O88196	7267.0	7267.0
40603	441061.1	ENSG00000183654			A6NNE9	441061.0	441061.0
UBE2F	140739.1	ENSG00000184182				140739.0	140739.0
UBE2G2	7327.1	ENSG00000184787			P60604	7327.0	7327.0
PARK2	5071.1	ENSG00000185345			O60260	5071.0	5071.0
UBE2L3	7332.1	ENSG00000185651			P68036	7332.0	7332.0
ZNRF1	84937.1	ENSG00000186187			Q8ND25	84937.0	84937.0
UBE2H	7328.1	ENSG00000186591			P62256	7328.0	7328.0
NHLRC1	378884.1	ENSG00000187566			Q6VVB1	378884.0	378884.0
RNF133	168433.1	ENSG00000188050			Q8WVZ7	168433.0	168433.0
SIAH1	6477.1	ENSG00000196470			Q8IUQ4	6477.0	6477.0
TRIM33	51592.1	ENSG00000197323			Q9UPN9	51592.0	51592.0
MIB2	142678.1	ENSG00000197530			Q96AX9	142678.0	142678.0
TOPORS	10210.1	ENSG00000197579			Q9NS56	10210.0	10210.0
38412	54708.1	ENSG00000198060			Q9NX47	54708.0	54708.0
WWP2	11060.1	ENSG00000198373			O00308	11060.0	11060.0
SMURF1	57154.1	ENSG00000198742			Q9HCE7	57154.0	57154.0
UBE2J1	51465.1	ENSG00000198833			Q9Y385	51465.0	51465.0
DZIP3	9666.1	ENSG00000198919			Q86Y13	9666.0	9666.0
PJA2	9867.1	ENSG00000198961			O43164	9867.0	9867.0
RING1	6015.1	ENSG00000228520			Q06587	6015.0	6015.0
RNF5	6048.1	ENSG00000223767			Q99942	6048.0	6048.0
NEURL1B	54492.1	ENSG00000214357			A8MQ27	54492.0	54492.0
UBE2QL1	134111.1	ENSG00000215218			A1L167	134111.0	134111.0
RNF103	7844.1	ENSG00000239305			O00237	7844.0	7844.0
FKBP4	2288.1	ENSG00000004478			Q02790	2288.0	2288.0
FKBP6	8468.1	ENSG00000077800			O75344	8468.0	8468.0
FKBP7	51661.1	ENSG00000079150			Q9Y680	51661.0	51661.0
PPIE	10450.1	ENSG00000084072				10450.0	10450.0
FKBP1A	2280.1	ENSG00000088832			P62942	2280.0	2280.0
FKBP5	2289.1	ENSG00000096060			Q13451	2289.0	2289.0
PPIL2	23759.1	ENSG00000100023			Q13356	23759.0	23759.0
FKBP3	2287.1	ENSG00000100442			Q00688	2287.0	2287.0
PIN4	5303.1	ENSG00000102309			Q9CWW6	5303.0	5303.0
FKBP8	23770.1	ENSG00000105701			Q14318	23770.0	23770.0
FKBP14	55033.1	ENSG00000106080			Q9NWM8	55033.0	55033.0
PPIF	10105.1	ENSG00000108179				10105.0	10105.0
PPWD1	23398.1	ENSG00000113593			Q96BP3	23398.0	23398.0
NKTR	4820.1	ENSG00000114857			P30414	4820.0	4820.0
FKBP1B	2281.1	ENSG00000119782			P68106	2281.0	2281.0
FKBP9	11328.1	ENSG00000122642			O95302	11328.0	11328.0
PIN1	5300.1	ENSG00000127445				5300.0	5300.0
PPIL4	85313.1	ENSG00000131013			Q8WUA2	85313.0	85313.0
FKBP11	51303.1	ENSG00000134285				51303.0	51303.0
PPIL1	51645.1	ENSG00000137168			Q9Y3C6	51645.0	51645.0
PPIG	9360.1	ENSG00000138398			Q13427	9360.0	9360.0
FKBP10	60681.1	ENSG00000141756			Q61576	60681.0	60681.0
CWC27	10283.1	ENSG00000153015			Q6UX04	10283.0	10283.0
PPIB	5479.1	ENSG00000166794			P23284	5479.0	5479.0
PPIC	5480.1	ENSG00000168938			P45877	5480.0	5480.0
PPID	5481.1	ENSG00000171497			Q08752	5481.0	5481.0
PPIH	10465.1	ENSG00000171960			O43447	10465.0	10465.0
FKBP2	2286.1	ENSG00000173486			P26885	2286.0	2286.0
PPIL6	285755.1	ENSG00000185250			Q8IXY8	285755.0	285755.0
PPIA	5478.1	ENSG00000196262			Q3KQW3	5478.0	5478.0
PPIAL4C	653598.1	ENSG00000263464			A0A0B4J2A2	653598.0	653598.0
PPIAL4E	730262.1	ENSG00000271567			A0A075B759	730262.0	730262.0
PPIAL4G	644591.1	ENSG00000236334			P0DN37	644591.0	644591.0
PPIL3	53938.1	ENSG00000240344			Q9H2H8	53938.0	53938.0
PPIAL4A	653505.1	ENSG00000263353			Q9Y536	653505.0	653505.0
MYLK	4638.1	ENSG00000065534			Q15746	4638.0	4638.0
MYLK2	85366.1	ENSG00000101306			Q9H1R3	85366.0	85366.0
OBSL1	23363.1	ENSG00000124006			O75147	23363.0	23363.0
MYLK3	91807.1	ENSG00000140795			Q32MK0	91807.0	91807.0
MYLK4	340156.1	ENSG00000145949			Q86YV6	340156.0	340156.0
KAT6A	7994.1	ENSG00000083168			Q92794	7994.0	7994.0
EP300	2033.1	ENSG00000100393			Q09472	2033.0	2033.0
KAT8	84148.1	ENSG00000103510			Q9H7Z6	84148.0	84148.0
KAT2A	2648.1	ENSG00000108773			Q92830	2648.0	2648.0
KAT2B	8850.1	ENSG00000114166			Q92831	8850.0	8850.0
GTF3C4	9329.1	ENSG00000125484				9329.0	9329.0
HAT1	8520.1	ENSG00000128708				8520.0	8520.0
CDY2B	203611.1	ENSG00000129873			Q9Y6F7	203611.0	203611.0
ELP3	55140.1	ENSG00000134014				55140.0	55140.0
CLOCK	9575.1	ENSG00000134852			O15516	9575.0	9575.0
KAT7	11143.1	ENSG00000136504			O95251	11143.0	11143.0
KAT6B	23522.1	ENSG00000156650			Q8WYB5	23522.0	23522.0
CDY1	9085.1	ENSG00000172288			Q9Y6F8	9085.0	9085.0
CDY1B	253175.1	ENSG00000172352			Q9Y6F8	253175.0	253175.0
KAT5	10524.1	ENSG00000172977			Q92993	10524.0	10524.0
CDY2A	9426.1	ENSG00000182415			Q9Y6F7	9426.0	9426.0
TGM1	7051.1	ENSG00000092295			P22735	7051.0	7051.0
TGM5	9333.1	ENSG00000104055			O43548	9333.0	9333.0
F13A1	2162.1	ENSG00000124491			P00488	2162.0	2162.0
TGM3	7053.1	ENSG00000125780			Q08188	7053.0	7053.0
F13B	2165.1	ENSG00000143278			P05160	2165.0	2165.0
TGM7	116179.1	ENSG00000159495			Q96PF1	116179.0	116179.0
TGM4	7047.1	ENSG00000163810			P49221	7047.0	7047.0
TGM6	343641.1	ENSG00000166948			O95932	343641.0	343641.0
TGM2	7052.1	ENSG00000198959			P21980	7052.0	7052.0
FHIT	2272.1	ENSG00000189283			P49789	2272.0	2272.0
MGMT	4255.1	ENSG00000170430			P16455	4255.0	4255.0
PCMT1	5110.1	ENSG00000120265			P22061	5110.0	5110.0
POR	5447.1	ENSG00000127948			P16435	5447.0	5447.0
PREP	5550.1	ENSG00000085377			P48147	5550.0	5550.0
GRK7	131890.1	ENSG00000114124			Q8WTQ7	131890.0	131890.0
GRK1	6011.1	ENSG00000185974			Q15835	6011.0	
TPMT	7172.1	ENSG00000137364			P51580	7172.0	7172.0
TTL	150465.1	ENSG00000114999			Q8NG68	150465.0	150465.0
BRPF1	7862.1	ENSG00000156983			P55201	7862.0	7862.0
TTLL10	254173.1	ENSG00000162571			Q6ZVT0	254173.0	254173.0
PNKP	11284.1	ENSG00000039650				11284.0	11284.0
RNGTT	8732.1	ENSG00000111880			O60942	8732.0	8732.0
RNMT	8731.1	ENSG00000101654			O43148	8731.0	8731.0
CMTR1	23070.1	ENSG00000137200				23070.0	23070.0
METTL3	56339.1	ENSG00000165819				56339.0	56339.0
NMT1	4836.1	ENSG00000136448			P30419	4836.0	4836.0
NMT2	9397.1	ENSG00000152465			O60551	9397.0	9397.0
DDAH1	23576.1	ENSG00000153904			O94760	23576.0	23576.0
DDAH2	23564.1	ENSG00000225635				23564.0	23564.0
FMO6P	388714.1	ENSG00000117507				388714.0	
SIAE	54414.1	ENSG00000110013			Q9HAT2	54414.0	54414.0
PDP1	54704.1	ENSG00000164951			Q9P0J1	54704.0	54704.0
PDP2	57546.1	ENSG00000172840				57546.0	57546.0
PDK2	5164.1	ENSG00000005882			Q15119	5164.0	5164.0
PDK3	5165.1	ENSG00000067992			Q15120	5165.0	5165.0
PDK1	5163.1	ENSG00000152256			Q8BFP9	5163.0	5163.0
QTRTD1	79691.1	ENSG00000151576				79691.0	79691.0
QTRT1	81890.1	ENSG00000213339			Q9BXR0	81890.0	81890.0
TRMT11	60487.1	ENSG00000066651				60487.0	60487.0
TRMT1	55621.1	ENSG00000104907			Q9NXH9	55621.0	55621.0
TRMT1L	81627.1	ENSG00000121486			Q7Z2T5	81627.0	81627.0
METTL1	4234.1	ENSG00000037897			Q9UBP6	4234.0	4234.0
TRMU	55687.1	ENSG00000100416			Q9DAT5	55687.0	55687.0
PTRH2	51651.1	ENSG00000141378			Q9Y3E5	51651.0	51651.0
ICT1	3396.1	ENSG00000167862				3396.0	3396.0
PTRH1	138428.1	ENSG00000187024				138428.0	138428.0
TRIT1	54802.1	ENSG00000043514			Q9H3H1	54802.0	54802.0
PUS1	80324.1	ENSG00000177192			Q9Y606	80324.0	80324.0
AS3MT	57412.1	ENSG00000214435			Q9HBK9	57412.0	57412.0
NAT2	10.1	ENSG00000156006			P11245	10.0	10.0
NAT1	9.1	ENSG00000171428			P18440	9.0	9.0
ADRBK2	157.1	ENSG00000100077			P35626	157.0	157.0
ADRBK1	156.1	ENSG00000173020			P25098	156.0	156.0
PGLYRP1	8993.1	ENSG00000008438			O75594	8993.0	8993.0
PGLYRP3	114771.1	ENSG00000159527			Q96LB9	114771.0	114771.0
PGLYRP2	114770.1	ENSG00000161031			Q96PD5	114770.0	114770.0
PGLYRP4	57115.1	ENSG00000163218			Q96LB8	57115.0	57115.0
NGLY1	55768.1	ENSG00000151092			Q96IV0	55768.0	55768.0
HIF1AN	55662.1	ENSG00000166135				55662.0	55662.0
ASPH	444.1	ENSG00000198363			Q12797	444.0	444.0
BCKDK	10295.1	ENSG00000103507			O14874	10295.0	10295.0
GDPD2	54857.1	ENSG00000130055			Q9HCC8	54857.0	54857.0
ANXA3	306.1	ENSG00000138772			P12429	306.0	306.0
GDE1	51573.1	ENSG00000006007			Q9NZC3	51573.0	51573.0
NQO2	4835.1	ENSG00000124588				4835.0	4835.0
VKORC1	79001.1	ENSG00000167397				79001.0	79001.0
ATE1	11101.1	ENSG00000107669			O95260	11101.0	11101.0
PAM	5066.1	ENSG00000145730			P97467	5066.0	5066.0
QPCT	25797.1	ENSG00000115828			Q16769	25797.0	25797.0
MSRA	4482.1	ENSG00000175806			Q9UJ68	4482.0	4482.0
LOX	4015.1	ENSG00000113083			P28300	4015.0	4015.0
RCL1	10171.1	ENSG00000120158			Q9Y2P8	10171.0	10171.0
RTCA	8634.1	ENSG00000137996			O00442	8634.0	8634.0
GNPTAB	79158.1	ENSG00000111670			Q3T906	79158.0	79158.0
NAGPA	51172.1	ENSG00000103174			Q9UK23	51172.0	51172.0
DPH5	51611.1	ENSG00000117543			Q9H2P9	51611.0	51611.0
MTRR	4552.1	ENSG00000124275			Q9UBK8+	4552.0	4552.0
PDF	64146.1	ENSG00000258429			Q9HBH1	64146.0	64146.0
NUDT3	11165.1	ENSG00000272325			O95989	11165.0	11165.0
NUDT10	170685.1	ENSG00000122824			Q8NFP7	170685.0	170685.0
NUDT4	11163.1	ENSG00000173598			Q9NZJ9	11163.0	11163.0
NUDT11	55190.1	ENSG00000196368			Q96G61	55190.0	55190.0
AOAH	313.1	ENSG00000136250			P28039	313.0	313.0
CLPS	1208.1	ENSG00000137392			P04118	1208.0	1208.0
CAMKK1	84254.1	ENSG00000004660			Q8VBY2	84254.0	84254.0
PRKAR2B	5577.1	ENSG00000005249			P31323	5577.0	5577.0
MAP3K14	9020.1	ENSG00000006062			Q99558	9020.0	9020.0
MAP3K9	4293.1	ENSG00000006432			P80192	4293.0	4293.0
CDKL3	51265.1	ENSG00000006837				51265.0	51265.0
MARK4	57787.1	ENSG00000007047				57787.0	57787.0
CDKL5	6792.1	ENSG00000008086			O76039	6792.0	6792.0
CAMK1G	57172.1	ENSG00000008118			Q96NX5	57172.0	57172.0
CDK11A	728642.1	ENSG00000008128				728642.0	728642.0
MAP4K3	8491.1	ENSG00000011566			Q8IVH8	8491.0	8491.0
MAP4K5	11183.1	ENSG00000012983				11183.0	11183.0
PRKCH	5583.1	ENSG00000027075				5583.0	5583.0
VRK2	7444.1	ENSG00000028116			Q86Y07	7444.0	7444.0
DAPK2	23604.1	ENSG00000035664			Q8VDF3	23604.0	23604.0
TRIO	7204.1	ENSG00000038382			O75962	7204.0	7204.0
MAPK9	5601.1	ENSG00000050748			P45984	5601.0	5601.0
EIF2AK2	5610.1	ENSG00000055332			P19525	5610.0	5610.0
CDK14	5218.1	ENSG00000058091				5218.0	5218.0
CAMK2B	816.1	ENSG00000058404			Q13554	816.0	816.0
RIOK2	55781.1	ENSG00000058729			Q9BVS4	55781.0	55781.0
CDK17	5128.1	ENSG00000059758			Q00537	5128.0	5128.0
WNK1	65125.1	ENSG00000060237			P83741	65125.0	65125.0
HIPK2	28996.1	ENSG00000064393			Q9H2X6	28996.0	28996.0
PKN2	5586.1	ENSG00000065243			Q8BWW9	5586.0	5586.0
SLK	9748.1	ENSG00000065613			Q9H2G2	9748.0	9748.0
PRKCQ	5588.1	ENSG00000065675			Q04759	5588.0	5588.0
CDK13	8621.1	ENSG00000065883			Q14004	8621.0	8621.0
PRKCZ	5590.1	ENSG00000067606			Q05513	5590.0	5590.0
ROCK1	6093.1	ENSG00000067900			Q13464	6093.0	6093.0
MAST4	375449.1	ENSG00000069020				375449.0	375449.0
MAPK6	5597.1	ENSG00000069956			Q16659	5597.0	5597.0
CSNK2A2	1459.1	ENSG00000070770			P19784	1459.0	1459.0
CAMK2A	815.1	ENSG00000070808			Q9UQM7	815.0	815.0
MAP4K4	9448.1	ENSG00000071054				9448.0	9448.0
RPS6KA2	6196.1	ENSG00000071242			Q15349	6196.0	6196.0
MYO3B	140469.1	ENSG00000071909			Q8WXR4	140469.0	140469.0
PRKACA	5566.1	ENSG00000072062			P17612	5566.0	5566.0
RPS6KA6	27330.1	ENSG00000072133			Q9UK32	27330.0	27330.0
SPEG	10290.1	ENSG00000072195			Q15772	10290.0	100996693.0
MARK2	2011.1	ENSG00000072518			Q7KZI7	2011.0	2011.0
STK10	6793.1	ENSG00000072786			O94804	6793.0	6793.0
MAP3K13	9175.1	ENSG00000073803				9175.0	9175.0
NUAK1	9891.1	ENSG00000074590			O60285	9891.0	9891.0
MARK3	4140.1	ENSG00000075413				4140.0	4140.0
PAK3	5063.1	ENSG00000077264			O75914	5063.0	5063.0
ARAF	369.1	ENSG00000078061			P10398	369.0	369.0
